Sample	mRNAsi
MMRF_1251_1_BM_CD138pos_T2_TSMRU_L00038	0.545213935078088
MMRF_1030_1_BM_CD138pos_T1_TSMRU_L02331	0.544592410902677
MMRF_2336_1_BM_CD138pos_T3_TSMRU_L10281	0.613899506212788
MMRF_2272_1_BM_CD138pos_T2_TSMRU_L09794	0.742460492670534
MMRF_1502_1_BM_CD138pos_T1_TSMRU_L02336	0.655647201007567
MMRF_1511_1_BM_CD138pos_T2_TSMRU_L02828	0.570476408949146
MMRF_2746_1_BM_CD138pos_T2_TSMRU_L15004	0.416107575372481
MMRF_1211_1_BM_CD138pos_T2_TSMRU_K03529	0.379106171837061
MMRF_2445_1_BM_CD138pos_T2_TSMRU_L11502	0.513577343246372
MMRF_2111_1_BM_CD138pos_T3_TSMRU_L07658	0.649733787738491
MMRF_2026_1_BM_CD138pos_T3_TSMRU_L07647	0.473577891653344
MMRF_1377_1_BM_CD138pos_T3_TSMRU_L00807	0.773556928318031
MMRF_1893_1_BM_CD138pos_T2_TSMRU_L05348	0.44224828236265
MMRF_1314_1_BM_CD138pos_T4_TSMRU_L00041	0.364324978517144
MMRF_1461_1_BM_CD138pos_T3_TSMRU_L01338	0.624737808585927
MMRF_2506_1_BM_CD138pos_T2_TSMRU_L12424	0.646930190250996
MMRF_2412_1_BM_CD138pos_T3_TSMRU_L10287	0.634246108462594
MMRF_1819_1_BM_CD138pos_T2_TSMRU_L05248	0.508949576035621
MMRF_1588_1_BM_CD138pos_T2_TSMRU_L05984	0.506724697265531
MMRF_2497_1_BM_CD138pos_T2_TSMRU_L11526	0.608967389319847
MMRF_1645_1_BM_CD138pos_T2_TSMRU_L04584	0.472490148552915
MMRF_2091_1_BM_CD138pos_T3_TSMRU_L07639	0.605907495119917
MMRF_1309_1_BM_CD138pos_T2_TSMRU_L02832	0.462771053547151
MMRF_1029_1_BM_CD138pos_T1_TSMRU_L02334	0.536950447697011
MMRF_1965_1_BM_CD138pos_T2_TSMRU_L06629	0.609353760926156
MMRF_1389_1_BM_CD138pos_T3_TSMRU_L00399	0.630966032300899
MMRF_2694_1_BM_CD138pos_T3_TSMRU_L14572	0.430986882138277
MMRF_1024_1_BM_CD138pos_T1_TSMRU_L05241	0.683909814725028
MMRF_1583_1_BM_CD138pos_T3_TSMRU_L03459	0.513569442431477
MMRF_1356_1_BM_CD138pos_T3_TSMRU_L01033	0.596229322914163
MMRF_2488_1_BM_CD138pos_T2_TSMRU_L11537	0.560058961409084
MMRF_2266_1_BM_CD138pos_T3_TSMRU_L08460	0.619575784871441
MMRF_1478_1_BM_CD138pos_T3_TSMRU_L01867	0.450947571269658
MMRF_2770_1_BM_CD138pos_T2_TSMRU_L16023	0.585192384603225
MMRF_2364_1_BM_CD138pos_T2_TSMRU_L10605	0.66519277208937
MMRF_2597_1_BM_CD138pos_T2_TSMRU_L12669	0.630796447035569
MMRF_1982_1_BM_CD138pos_T3_TSMRU_L07173	0.622993120927968
MMRF_2258_1_BM_CD138pos_T2_TSMRU_L09788	0.442515298474776
MMRF_2518_1_BM_CD138pos_T2_TSMRU_L12686	0.616017884014332
MMRF_2716_1_BM_CD138pos_T3_TSMRU_L14580	0.381857728580575
MMRF_1445_1_BM_CD138pos_T3_TSMRU_L01326	0.545369294768148
MMRF_2480_1_BM_CD138pos_T2_TSMRU_L11525	0.399281662023854
MMRF_1391_1_BM_CD138pos_T3_TSMRU_L00402	0.484312789131368
MMRF_1439_1_BM_CD138pos_T3_TSMRU_L01333	0.5233358450966
MMRF_1672_1_BM_CD138pos_T3_TSMRU_L04982	0.416370836855404
MMRF_1755_1_BM_CD138pos_T2_TSMRU_L08162	0.573322867711976
MMRF_1189_1_BM_CD138pos_T2_TSMRU_K03390	0.584300267434708
MMRF_2599_1_BM_CD138pos_T2_TSMRU_L12668	0.567856791438494
MMRF_2195_1_BM_CD138pos_T2_TSMRU_L08185	0.522997114599526
MMRF_2373_1_BM_CD138pos_T3_TSMRU_L10075	0.569982356193852
MMRF_1310_1_BM_CD138pos_T4_TSMRU_L00044	0.578382728566536
MMRF_2000_1_BM_CD138pos_T2_TSMRU_L06634	0.387732549918161
MMRF_1677_1_BM_CD138pos_T2_TSMRU_L04571	0.484293189557481
MMRF_1720_1_BM_CD138pos_T2_TSMRU_L04585	0.657969967958143
MMRF_2762_1_BM_CD138pos_T2_TSMRU_L16018	0.427594420620606
MMRF_1931_1_BM_CD138pos_T3_TSMRU_L07181	0.422661425754127
MMRF_2700_1_BM_CD138pos_T3_TSMRU_L14576	0.648982653599523
MMRF_1625_1_BM_CD138pos_T2_TSMRU_L03894	0.537767821048944
MMRF_2352_1_BM_CD138pos_T3_TSMRU_L10062	0.505504031068054
MMRF_1434_1_BM_CD138pos_T3_TSMRU_L01328	0.459403335007133
MMRF_1021_1_BM_CD138pos_T2_TSMRU_L01873	0.527914846525555
MMRF_2187_1_BM_CD138pos_T5_TSMRU_L08448	0.803969549224421
MMRF_1768_1_BM_CD138pos_T3_TSMRU_L04988	0.647635426692273
MMRF_1541_1_BM_CD138pos_T2_TSMRU_L05983	0.406837694457527
MMRF_1921_1_BM_CD138pos_T2_TSMRU_L06000	0.595121375955093
MMRF_1354_1_BM_CD138pos_T3_TSMRU_L00389	0.626725634071776
MMRF_1516_1_BM_CD138pos_T2_TSMRU_L02827	0.43596146164243
MMRF_1589_1_BM_CD138pos_T3_TSMRU_L03462	0.506160576999263
MMRF_2153_1_BM_CD138pos_T3_TSMRU_L07664	0.23042596166791
MMRF_1510_1_BM_CD138pos_T2_TSMRU_L02829	0.722112651531204
MMRF_1678_1_BM_CD138pos_T2_TSMRU_L05337	0.501904297480872
MMRF_1433_1_BM_CD138pos_T3_TSMRU_L01327	0.453687117782858
MMRF_1730_1_BM_CD138pos_T2_TSMRU_L04566	0.550348315976018
MMRF_1817_1_BM_CD138pos_T2_TSMRU_L05318	0.39595665622846
MMRF_1932_1_BM_CD138pos_T2_TSMRU_L06643	0.742616374383432
MMRF_2781_1_BM_CD138pos_T2_TSMRU_L16029	0.654289657581564
MMRF_2709_1_BM_CD138pos_T3_TSMRU_L14579	0.511641684870201
MMRF_1861_1_BM_CD138pos_T2_TSMRU_L06657	0.43772486284376
MMRF_1519_1_BM_CD138pos_T2_TSMRU_L02826	0.63317002606088
MMRF_1897_1_BM_CD138pos_T4_TSMRU_L05995	0.659343891761367
MMRF_1686_1_BM_CD138pos_T2_TSMRU_L05985	0.490844343654808
MMRF_2818_1_BM_CD138pos_T2_TSMRU_L16046	0.361842022830602
MMRF_1364_1_BM_CD138pos_T3_TSMRU_L00804	0.79069213101278
MMRF_1640_1_BM_CD138pos_T2_TSMRU_L04227	0.623522799163604
MMRF_1466_1_BM_CD138pos_T3_TSMRU_L01322	0.599198102939227
MMRF_1383_1_BM_CD138pos_T3_TSMRU_L00805	0.6585745471649
MMRF_1927_1_BM_CD138pos_T4_TSMRU_L06003	0.461365646913794
MMRF_2093_1_BM_CD138pos_T3_TSMRU_L07197	0.476979341044799
MMRF_2830_1_BM_CD138pos_T3_TSMRU_L16376	0.442371389339801
MMRF_1307_1_BM_CD138pos_T3_TSMRU_L00042	0.531123982048652
MMRF_1037_1_BM_CD138pos_T2_TSMRU_K02298	0.560333524588778
MMRF_2097_1_BM_CD138pos_T2_TSMRU_L08160	0.585797740046419
MMRF_1048_1_BM_CD138pos_T2_TSMRU_L02834	0.506655706721129
MMRF_1992_1_BM_CD138pos_T2_TSMRU_L06632	0.653000931849052
MMRF_1484_1_BM_CD138pos_T2_TSMRU_L02824	0.484298483000474
MMRF_2464_1_BM_CD138pos_T2_TSMRU_L11496	0.579775218711689
MMRF_1890_1_BM_CD138pos_T2_TSMRU_L05347	0.727206899504263
MMRF_2140_1_BM_CD138pos_T2_TSMRU_L08161	0.473359526405749
MMRF_2353_1_BM_CD138pos_T3_TSMRU_L10064	0.531273535226244
MMRF_2689_1_BM_CD138pos_T2_TSMRU_L13879	0.240691775293075
MMRF_2257_1_BM_CD138pos_T3_TSMRU_L10269	0.383873643878325
MMRF_1386_1_BM_CD138pos_T3_TSMRU_L00802	0.506786195445688
MMRF_1250_1_BM_CD138pos_T1_TSMRU_L02341	0.647702248459264
MMRF_2499_1_BM_CD138pos_T2_TSMRU_L12423	0.399745635029235
MMRF_2720_1_BM_CD138pos_T3_TSMRU_L14476	0.907699663200719
MMRF_2831_1_BM_CD138pos_T3_TSMRU_L16370	0.273280881680527
MMRF_1713_1_BM_CD138pos_T2_TSMRU_L04579	0.686301421202327
MMRF_2325_1_BM_CD138pos_T3_TSMRU_L10055	0.43782948600613
MMRF_2573_1_BM_CD138pos_T2_TSMRU_L12663	0.547714273408556
MMRF_2328_1_BM_CD138pos_T3_TSMRU_L10279	0.697637938183469
MMRF_2778_1_BM_CD138pos_T2_TSMRU_L16027	0.478150803398851
MMRF_2476_1_BM_CD138pos_T2_TSMRU_L11497	0.605913553108565
MMRF_1129_1_BM_CD138pos_T2_TSMRU_K03092	0.579216222701773
MMRF_1296_1_BM_CD138pos_T1_TSMRU_L13120	0.76920511172039
MMRF_1446_1_BM_CD138pos_T3_TSMRU_L01324	0.512475415505328
MMRF_1038_1_BM_CD138pos_T2_TSMRU_K02299	0.592197386960142
MMRF_1846_1_BM_CD138pos_T2_TSMRU_L05332	0.515547176451459
MMRF_2407_1_BM_CD138pos_T3_TSMRU_L10286	0.486366518328076
MMRF_2677_1_BM_CD138pos_T2_TSMRU_L13886	0.320223784677787
MMRF_2440_1_BM_CD138pos_T2_TSMRU_L10608	0.703187908219674
MMRF_1835_1_BM_CD138pos_T2_TSMRU_L05250	0.439272477491791
MMRF_1758_1_BM_CD138pos_T2_TSMRU_L04567	0.620976729351533
MMRF_1641_1_BM_CD138pos_T2_TSMRU_L04228	0.648820751580723
MMRF_1423_1_BM_CD138pos_T2_TSMRU_L05242	0.618350930927313
MMRF_2817_1_BM_CD138pos_T2_TSMRU_L16045	0.500512618707314
MMRF_1361_1_BM_CD138pos_T2_TSMRU_L01872	0.596365668133727
MMRF_1045_1_BM_CD138pos_T2_TSMRU_L02833	0.553254803204049
MMRF_1432_1_BM_CD138pos_T3_TSMRU_L01346	0.628664356224112
MMRF_2216_1_BM_CD138pos_T2_TSMRU_L08163	0.507913273175896
MMRF_2690_1_BM_CD138pos_T3_TSMRU_L14478	0.648550929477157
MMRF_1633_1_BM_CD138pos_T2_TSMRU_L04224	0.724701683689394
MMRF_2116_1_BM_CD138pos_T3_TSMRU_L07642	0.453749639338946
MMRF_1822_1_BM_CD138pos_T3_TSMRU_L05006	0.540569148086479
MMRF_2501_1_BM_CD138pos_T2_TSMRU_L11527	0.696764673445701
MMRF_1077_1_BM_CD138pos_T2_TSMRU_K02655	0.572827500943647
MMRF_1304_1_BM_CD138pos_T6_TSMRU_L00119	0.516717207949835
MMRF_1474_1_BM_CD138pos_T3_TSMRU_L01869	0.55608680353975
MMRF_2291_1_BM_CD138pos_T2_TSMRU_L09799	0.463520742139967
MMRF_1580_1_BM_CD138pos_T3_TSMRU_L03458	0.549690895799542
MMRF_2626_1_BM_CD138pos_T2_TSMRU_L12673	0.204127875601884
MMRF_2056_1_BM_CD138pos_T3_TSMRU_L07192	0.527965173902021
MMRF_1790_1_BM_CD138pos_T2_TSMRU_L06654	0.511863407420749
MMRF_1659_1_BM_CD138pos_T2_TSMRU_L04581	0.738733206861407
MMRF_2384_1_BM_CD138pos_T2_TSMRU_L10621	0.460098967630986
MMRF_1736_1_BM_CD138pos_T3_TSMRU_L04985	0.525102092477367
MMRF_1540_1_BM_CD138pos_T3_TSMRU_L03448	0.531897300516521
MMRF_1277_1_BM_CD138pos_T2_TSMRU_L01340	0.88355604784302
MMRF_2631_1_BM_CD138pos_T2_TSMRU_L12674	0.21270562330797
MMRF_2604_1_BM_CD138pos_T2_TSMRU_L12677	0.411204458004343
MMRF_2637_1_BM_CD138pos_T2_TSMRU_L13108	0.4075640130728
MMRF_2211_1_BM_CD138pos_T3_TSMRU_L08451	0.873089819033451
MMRF_1331_1_BM_CD138pos_T3_TSMRU_L01040	0.494530635156505
MMRF_2851_1_BM_CD138pos_T3_TSMRU_L16382	0.168623882304746
MMRF_1401_1_BM_CD138pos_T3_TSMRU_L01866	0.618433922988398
MMRF_1424_1_BM_CD138pos_T3_TSMRU_L01331	0.658649849445491
MMRF_1242_1_BM_CD138pos_T2_TSMRU_K03522	0.570700505164205
MMRF_2269_1_BM_CD138pos_T2_TSMRU_L09798	0.627323150556421
MMRF_1395_1_BM_CD138pos_T3_TSMRU_L00401	0.706852423519991
MMRF_2437_1_BM_CD138pos_T2_TSMRU_L11500	0.431746954909318
MMRF_1338_1_BM_CD138pos_T3_TSMRU_L00395	0.526555725318482
MMRF_2731_1_BM_CD138pos_T2_TSMRU_L14989	0.51397511588719
MMRF_1634_1_BM_CD138pos_T2_TSMRU_L03895	0.658895062286035
MMRF_1665_1_BM_CD138pos_T2_TSMRU_L04233	0.578717467426637
MMRF_1917_1_BM_CD138pos_T2_TSMRU_L05999	0.297381506127226
MMRF_1951_1_BM_CD138pos_T2_TSMRU_L06010	0.571150773891
MMRF_2433_1_BM_CD138pos_T2_TSMRU_L10615	0.564866346122927
MMRF_2400_1_BM_CD138pos_T2_TSMRU_L10606	0.62172053972904
MMRF_1738_1_BM_CD138pos_T2_TSMRU_L06656	0.806288704826141
MMRF_2401_1_BM_CD138pos_T2_TSMRU_L12456	0.583457692450259
MMRF_1224_1_BM_CD138pos_T2_TSMRU_K03513	0.581013034091643
MMRF_2378_1_BM_CD138pos_T3_TSMRU_L10076	0.594953168715848
MMRF_2141_1_BM_CD138pos_T3_TSMRU_L07662	0.370210756853504
MMRF_1617_1_BM_CD138pos_T2_TSMRU_L03890	0.518003064196543
MMRF_2554_1_BM_CD138pos_T2_TSMRU_L12450	0.607355630563543
MMRF_1542_1_BM_CD138pos_T3_TSMRU_L03449	0.532615853376018
MMRF_2170_1_BM_CD138pos_T2_TSMRU_L08175	0.764332582736804
MMRF_2444_1_BM_CD138pos_T2_TSMRU_L10620	0.488494016117177
MMRF_1506_1_BM_CD138pos_T2_TSMRU_L02830	0.706043386550529
MMRF_1089_1_BM_CD138pos_T3_TSMRU_L00810	0.579544477649871
MMRF_1621_1_BM_CD138pos_T2_TSMRU_L03892	0.510615026001483
MMRF_2313_1_BM_CD138pos_T3_TSMRU_L10276	0.764532598676541
MMRF_2587_1_BM_CD138pos_T2_TSMRU_L12451	0.515455724745416
MMRF_2807_1_BM_CD138pos_T2_TSMRU_L16039	0.559612626931799
MMRF_1080_1_BM_CD138pos_T2_TSMRU_K03524	0.476350329981299
MMRF_2016_1_BM_CD138pos_T2_TSMRU_L08167	0.467127727306944
MMRF_2722_1_BM_CD138pos_T3_TSMRU_L14569	1
MMRF_1137_1_BM_CD138pos_T2_TSMRU_K03520	0.465921711954974
MMRF_2535_1_BM_CD138pos_T2_TSMRU_L13117	0.572020483998722
MMRF_2341_1_BM_CD138pos_T3_TSMRU_L10061	0.476532867796174
MMRF_1167_1_BM_CD138pos_T2_TSMRU_L02836	0.660150240221717
MMRF_2562_1_BM_CD138pos_T2_TSMRU_L12441	0.622966442614672
MMRF_2297_1_BM_CD138pos_T3_TSMRU_L10053	0.418157318729615
MMRF_2174_1_BM_CD138pos_T2_TSMRU_L08179	0.739678181446169
MMRF_2366_1_BM_CD138pos_T3_TSMRU_L10072	0.462130282015787
MMRF_1210_1_BM_CD138pos_T2_TSMRU_L00035	0.671727228783034
MMRF_2789_1_BM_CD138pos_T2_TSMRU_L16033	0.30911383009186
MMRF_2628_1_BM_CD138pos_T2_TSMRU_L12675	0.446982967665847
MMRF_2678_1_BM_CD138pos_T2_TSMRU_L14114	0.346044972270544
MMRF_2836_1_BM_CD138pos_T3_TSMRU_L16378	0.493963292593408
MMRF_2799_1_BM_CD138pos_T2_TSMRU_L16038	0.50005074707962
MMRF_2301_1_BM_CD138pos_T3_TSMRU_L10057	0.573460648969332
MMRF_1086_1_BM_CD138pos_T2_TSMRU_K02657	0.532362147210785
MMRF_2729_1_BM_CD138pos_T2_TSMRU_L14999	0.391318839879476
MMRF_2568_1_BM_CD138pos_T2_TSMRU_L12443	0.869267986451345
MMRF_2705_1_BM_CD138pos_T3_TSMRU_L14577	0.513348059007124
MMRF_2012_1_BM_CD138pos_T3_TSMRU_L07178	0.618226490345246
MMRF_1710_1_BM_CD138pos_T2_TSMRU_L05329	0.433230194450681
MMRF_2250_1_BM_CD138pos_T3_TSMRU_L08458	0.607577460267647
MMRF_1360_1_BM_CD138pos_T3_TSMRU_L00808	0.473805230040475
MMRF_1771_1_BM_CD138pos_T3_TSMRU_L04989	0.825192168031467
MMRF_1543_1_BM_CD138pos_T2_TSMRU_L03885	0.507458093917801
MMRF_2240_1_BM_CD138pos_T2_TSMRU_L09786	0.491510662427585
MMRF_1595_1_BM_CD138pos_T3_TSMRU_L03463	0.689566532657353
MMRF_2268_1_BM_CD138pos_T3_TSMRU_L10270	0.514572319077152
MMRF_2702_1_BM_CD138pos_T3_TSMRU_L14575	0.371455863874598
MMRF_2532_1_BM_CD138pos_T2_TSMRU_L12435	0.619229844566143
MMRF_1825_1_BM_CD138pos_T3_TSMRU_L05008	0.48710579083173
MMRF_2581_1_BM_CD138pos_T2_TSMRU_L12446	0.446404356763858
MMRF_2068_1_BM_CD138pos_T2_TSMRU_L08172	0.489623723493556
MMRF_2059_1_BM_CD138pos_T3_TSMRU_L07649	0.688933934274553
MMRF_2522_1_BM_CD138pos_T2_TSMRU_L12422	0.477364483142334
MMRF_2723_1_BM_CD138pos_T3_TSMRU_L14482	0.534229869144821
MMRF_1802_1_BM_CD138pos_T3_TSMRU_L05002	0.495322154685026
MMRF_2664_1_BM_CD138pos_T2_TSMRU_L13869	0.499431860625904
MMRF_2847_1_BM_CD138pos_T3_TSMRU_L16381	0.216909741410328
MMRF_2670_1_BM_CD138pos_T2_TSMRU_L13883	0.419517749811005
MMRF_1823_1_BM_CD138pos_T3_TSMRU_L05007	0.444013843193089
MMRF_2698_1_BM_CD138pos_T3_TSMRU_L14574	0.92154871867044
MMRF_1244_1_BM_CD138pos_T2_TSMRU_K03526	0.361777873453794
MMRF_1513_1_BM_CD138pos_T1_TSMRU_L13133	0.440083582410386
MMRF_1941_1_BM_CD138pos_T3_TSMRU_L07171	0.420171984742869
MMRF_1775_1_BM_CD138pos_T3_TSMRU_L04991	0.506045641029847
MMRF_2380_1_BM_CD138pos_T3_TSMRU_L10067	0.624960964131705
MMRF_2083_1_BM_CD138pos_T3_TSMRU_L07638	0.461435685080915
MMRF_2721_1_BM_CD138pos_T3_TSMRU_L14477	0.450534924925946
MMRF_1358_1_BM_CD138pos_T1_TSMRU_L02337	0.433818729158729
MMRF_2176_1_BM_CD138pos_T2_TSMRU_L08178	0.50281104919725
MMRF_1295_1_BM_CD138pos_T2_TSMRU_K03700	0.525260321260113
MMRF_1388_1_BM_CD138pos_T3_TSMRU_L00400	0.613355365939477
MMRF_1952_1_BM_CD138pos_T2_TSMRU_L06011	0.551839171339759
MMRF_1180_1_BM_CD138pos_T3_TSMRU_L01036	0.356659702046799
MMRF_1871_1_BM_CD138pos_T2_TSMRU_L05343	0.580769932899406
MMRF_2788_1_BM_CD138pos_T2_TSMRU_L16032	0.358656070701101
MMRF_2232_1_BM_CD138pos_T3_TSMRU_L08457	0.57484784918024
MMRF_1257_1_BM_CD138pos_T2_TSMRU_K03523	0.652262093427465
MMRF_2728_1_BM_CD138pos_T2_TSMRU_L14998	0.488943507997511
MMRF_1787_1_BM_CD138pos_T3_TSMRU_L04996	0.448403220624954
MMRF_2643_1_BM_CD138pos_T2_TSMRU_L13113	0.486724359450911
MMRF_1860_1_BM_CD138pos_T2_TSMRU_L05325	0.406071128348262
MMRF_1454_1_BM_CD138pos_T3_TSMRU_L01336	0.407698312556486
MMRF_2409_1_BM_CD138pos_T3_TSMRU_L10070	0.57638235663264
MMRF_2822_1_BM_CD138pos_T2_TSMRU_L16048	0.204398626824628
MMRF_2150_1_BM_CD138pos_T3_TSMRU_L07645	0.765049089877593
MMRF_1997_1_BM_CD138pos_T3_TSMRU_L07632	0.453217259965903
MMRF_1793_1_BM_CD138pos_T3_TSMRU_L04998	0.413616790930654
MMRF_1908_1_BM_CD138pos_T3_TSMRU_L07179	0.550110669223713
MMRF_1374_1_BM_CD138pos_T1_TSMRU_L13126	0.600008070274581
MMRF_2675_1_BM_CD138pos_T2_TSMRU_L13884	0.424797229125795
MMRF_2696_1_BM_CD138pos_T3_TSMRU_L14573	0.463149320160278
MMRF_2538_1_BM_CD138pos_T2_TSMRU_L12448	0.526902065100606
MMRF_2681_1_BM_CD138pos_T2_TSMRU_L14093	0.454689593280573
MMRF_1068_1_BM_CD138pos_T2_TSMRU_K02654	0.645265703523541
MMRF_2180_1_BM_CD138pos_T2_TSMRU_L08164	0.556439180627797
MMRF_1392_1_BM_CD138pos_T3_TSMRU_L01341	0.514815962219799
MMRF_1349_1_BM_CD138pos_T3_TSMRU_L01345	0.517783523570499
MMRF_2557_1_BM_CD138pos_T2_TSMRU_L12440	0.613353364517409
MMRF_1759_1_BM_CD138pos_T2_TSMRU_L05330	0.428289686521173
MMRF_1726_1_BM_CD138pos_T2_TSMRU_L04588	0.504186868589554
MMRF_1705_1_BM_CD138pos_T2_TSMRU_L05339	0.389698813724733
MMRF_1722_1_BM_CD138pos_T2_TSMRU_L04580	0.528120394546426
MMRF_1460_1_BM_CD138pos_T3_TSMRU_L01337	0.614792992330405
MMRF_2098_1_BM_CD138pos_T3_TSMRU_L07640	0.506371948361615
MMRF_1847_1_BM_CD138pos_T2_TSMRU_L05333	0.666032852906447
MMRF_1830_1_BM_CD138pos_T3_TSMRU_L05009	0.40763267998136
MMRF_2231_1_BM_CD138pos_T3_TSMRU_L08456	0.545597848322845
MMRF_1714_1_BM_CD138pos_T2_TSMRU_L04565	0.469604341004963
MMRF_2606_1_BM_CD138pos_T2_TSMRU_L12696	0.457429714070453
MMRF_1452_1_BM_CD138pos_T1_TSMRU_L13138	0.41348555559879
MMRF_2363_2_BM_CD138pos_T2_TSMRU_L10074	0.522786295368235
MMRF_1108_1_BM_CD138pos_T1_TSMRU_L02339	0.596765540619257
MMRF_2853_1_BM_CD138pos_T3_TSMRU_L16383	0.486484452485458
MMRF_2749_1_BM_CD138pos_T1_TSMRU_L15005	0.443384189125082
MMRF_2559_1_BM_CD138pos_T2_TSMRU_L12428	0.322204995600851
MMRF_1512_1_BM_CD138pos_T2_TSMRU_L04220	0.624028741035021
MMRF_1188_1_BM_CD138pos_T3_TSMRU_L01037	0.441030022012727
MMRF_1475_1_BM_CD138pos_T1_TSMRU_L13142	0.563522015340526
MMRF_1797_1_BM_CD138pos_T3_TSMRU_L04999	0.510199838290565
MMRF_1504_1_BM_CD138pos_T1_TSMRU_L13132	0.619701929381997
MMRF_1978_1_BM_CD138pos_T3_TSMRU_L07183	0.43486424833497
MMRF_1981_1_BM_CD138pos_T2_TSMRU_L06630	0.700754183251008
MMRF_1792_1_BM_CD138pos_T3_TSMRU_L04997	0.69780453964304
MMRF_2826_1_BM_CD138pos_T3_TSMRU_L16372	0.40858066890148
MMRF_2621_1_BM_CD138pos_T2_TSMRU_L12672	0.879148453151668
MMRF_1235_1_BM_CD138pos_T1_TSMRU_L02338	0.628806585058721
MMRF_2399_1_BM_CD138pos_T3_TSMRU_L10284	0.36862773711654
MMRF_1327_1_BM_CD138pos_T2_TSMRU_L00034	0.520111036707514
MMRF_2764_1_BM_CD138pos_T2_TSMRU_L16020	0.532417342355387
MMRF_1949_1_BM_CD138pos_T3_TSMRU_L07172	0.580597513616355
MMRF_1290_1_BM_CD138pos_T2_TSMRU_K03701	0.655285462513036
MMRF_1587_1_BM_CD138pos_T3_TSMRU_L03461	0.61295256382267
MMRF_2761_1_BM_CD138pos_T2_TSMRU_L16017	0.312446844041249
MMRF_1078_1_BM_CD138pos_T2_TSMRU_K02656	0.572492182209485
MMRF_1967_1_BM_CD138pos_T2_TSMRU_L06628	0.553722736819985
MMRF_2230_1_BM_CD138pos_T3_TSMRU_L08455	0.544901516654421
MMRF_2699_1_BM_CD138pos_T3_TSMRU_L14480	0.394320914156923
MMRF_1522_1_BM_CD138pos_T3_TSMRU_L03444	0.59060292975638
MMRF_1851_1_BM_CD138pos_T2_TSMRU_L06638	0.650407305551291
MMRF_1630_1_BM_CD138pos_T2_TSMRU_L04223	0.417981091887262
MMRF_1261_1_BM_CD138pos_T3_TSMRU_L00123	0.526681593482792
MMRF_1719_1_BM_CD138pos_T3_TSMRU_L04983	0.627519314790384
MMRF_1344_1_BM_CD138pos_T3_TSMRU_L00390	0.561631087786315
MMRF_1683_1_BM_CD138pos_T2_TSMRU_L04564	0.48665039682452
MMRF_1900_1_BM_CD138pos_T2_TSMRU_L05349	0.639991240271815
MMRF_2172_1_BM_CD138pos_T2_TSMRU_L08176	0.492300494831737
MMRF_2455_1_BM_CD138pos_T2_TSMRU_L10610	0.852276761458695
MMRF_2727_1_BM_CD138pos_T2_TSMRU_L14988	0.377751680764326
MMRF_2697_1_BM_CD138pos_T3_TSMRU_L14581	0.301148105341557
MMRF_2413_1_BM_CD138pos_T2_TSMRU_L10618	0.384862905079785
MMRF_2377_1_BM_CD138pos_T3_TSMRU_L10066	0.626436218171607
MMRF_2062_1_BM_CD138pos_T3_TSMRU_L07193	0.68393305126331
MMRF_2273_1_BM_CD138pos_T3_TSMRU_L10271	0.562408812276244
MMRF_2089_1_BM_CD138pos_T2_TSMRU_L08173	0.72742001348011
MMRF_2314_1_BM_CD138pos_T3_TSMRU_L10278	0.742323183974642
MMRF_2750_1_BM_CD138pos_T2_TSMRU_L15006	0.353448774629761
MMRF_2682_1_BM_CD138pos_T2_TSMRU_L13865	0.343559398102598
MMRF_1805_1_BM_CD138pos_T2_TSMRU_L14996	0.522864525215222
MMRF_1963_1_BM_CD138pos_T2_TSMRU_L06012	0.492219877595778
MMRF_1413_1_BM_CD138pos_T3_TSMRU_L01342	0.533308393619387
MMRF_1490_1_BM_CD138pos_T1_TSMRU_L13144	0.656120106989887
MMRF_1157_1_BM_CD138pos_T2_TSMRU_K03096	0.589632415703525
MMRF_1572_1_BM_CD138pos_T3_TSMRU_L03454	0.535470641372357
MMRF_1639_1_BM_CD138pos_T2_TSMRU_L04226	0.453928063713434
MMRF_2717_1_BM_CD138pos_T3_TSMRU_L14567	0.408420027701966
MMRF_1974_1_BM_CD138pos_T2_TSMRU_L06642	0.612426496395551
MMRF_2019_1_BM_CD138pos_T3_TSMRU_L07635	0.41434487857037
MMRF_1201_1_BM_CD138pos_T2_TSMRU_L02825	0.507701693033048
MMRF_1651_1_BM_CD138pos_T2_TSMRU_L04231	0.547853572924506
MMRF_1857_1_BM_CD138pos_T2_TSMRU_L05324	0.458891024502768
MMRF_1807_1_BM_CD138pos_T2_TSMRU_L05247	0.373241851890871
MMRF_1739_1_BM_CD138pos_T2_TSMRU_L04576	0.693629428016226
MMRF_1033_1_BM_CD138pos_T2_TSMRU_K02302	0.525488466920882
MMRF_2564_1_BM_CD138pos_T2_TSMRU_L12521	0.421974150479511
MMRF_1833_1_BM_CD138pos_T2_TSMRU_L05990	0.574018937481561
MMRF_1570_1_BM_CD138pos_T3_TSMRU_L03452	0.422882535278921
MMRF_1718_1_BM_CD138pos_T2_TSMRU_L04583	0.378721051972926
MMRF_2718_1_BM_CD138pos_T3_TSMRU_L14475	0.33416238427182
MMRF_1839_1_BM_CD138pos_T2_TSMRU_L05991	0.695319495725117
MMRF_2335_1_BM_CD138pos_T3_TSMRU_L10280	0.523793506699215
MMRF_1531_1_BM_CD138pos_T3_TSMRU_L03445	0.494235902693085
